Project Name/TEST													
Project Type/Forward(S)													
Shot Offset/5/meter													
Geophone Interval/5/meter													
Trigger Value/0,25/miliVolt													
Data Count/501													
Record Length/500/microSecond													
Comments/TEST													
Time	Channel-1	Channel-2	Channel-3	Channel-4	Channel-5	Channel-6	Channel-7	Channel-8	Channel-9	Channel-10	Channel-11	Channel-12	Channel-13
171	0,008277046	0,022207487	0,017068179	0,063660712	0,056824461	0,707106781	0,965925826	0,258819045	-1,767766953	0,965925826	0,039963068	0,022695061	0,049180255
172	0,0094759	0,070364728	0,066050789	0,002823484	0	0,866025404	0,866025404	-0,2	-1,25	0,866025404	0,021772085	0,072904601	0,054183315
173	0,008679821	0,039383041	0,086089837	0,003106093	0,258819045	0,965925826	0,707106781	-0,647047613	-0,647047613	0,707106781	0,083151888	0,070523554	0,002524844
174	0,094357133	0,02275642	0,087343547	0	0,5	1	0,5	-1,25	-0,2	0,5	0,085558016	0,072424082	0,029181458
175	0,010281924	0,02084166	0,073140747	0,258819045	0,707106781	0,965925826	0,258819045	-1,767766953	0,258819045	0,258819045	0,060578783	0,016988877	0,082248111
176	0,012955888	0,050215496	0	0,5	0,866025404	0,866025404	-0,2	-2,165063509	0,5	3,68E-16	0,067819023	0,083321023	0,039518837
177	0,076841892	0,047765813	0,258819045	0,707106781	0,965925826	0,707106781	-0,647047613	-2,414814566	0,707106781	0,056438746	0,056655041	0,047194437	0,051059503
178	0,092977997	0	0,5	0,866025404	1	0,5	-1,25	-2,5	0,866025404	0,016801123	0,026651087	0,082588793	0,087549983
179	0,020643203	0,258819045	0,707106781	0,965925826	0,965925826	0,258819045	-1,767766953	-2,414814566	0,965925826	0,008519889	0,059274528	0,097869931	0,095403177
180	0,093023747	0,5	0,866025404	1	0,866025404	-0,2	-2,165063509	-2,165063509	1	0,060808545	0,085411587	0,078492913	0,062573407
181	0,083326782	0,707106781	0,965925826	0,965925826	0,707106781	-0,647047613	-2,414814566	-1,767766953	0,965925826	0,058320046	0,092911681	0,075413037	0,075945592
182	0,05094775	0,866025404	1	0,866025404	0,5	-1,25	-2,5	-1,25	0,866025404	0,096408735	0,032734597	0,037657145	0,046354667
183	0,073681495	0,965925826	0,965925826	0,707106781	0,258819045	-1,767766953	-2,414814566	-0,647047613	0,707106781	0,094021879	0,093216142	0,037283324	0,007710659
184	0,094237633	1	0,866025404	0,5	-0,2	-2,165063509	-2,165063509	-0,2	0,5	0,003814681	0,070558983	0,045118312	0,048334233
185	0,038787655	0,965925826	0,707106781	0,258819045	-0,647047613	-2,414814566	-1,767766953	0,258819045	0,258819045	0,018515361	0,075579025	0,051375103	0,07891787
186	0,035751869	0,866025404	0,5	-0,2	-1,25	-2,5	-1,25	0,5	3,68E-16	0,051652087	0,023971514	0,094118075	0,081332822
187	0,012844458	0,707106781	0,258819045	-0,647047613	-1,767766953	-2,414814566	-0,647047613	0,707106781	0,024835032	0,04310652	0,07702655	0,034795401	0,0546868
188	0,01742401	0,5	-0,2	-1,25	-2,165063509	-2,165063509	-0,2	0,866025404	0,068479601	0,09053741	0,048708116	0,024238268	0,095981052
189	0,001242954	0,258819045	-0,647047613	-1,767766953	-2,414814566	-1,767766953	0,258819045	0,965925826	0,060969993	0,009589691	0,058275161	0,006466929	0,093958635
190	0,041660775	-0,2	-1,25	-2,165063509	-2,5	-1,25	0,5	1	0,088332552	0,086386331	0,071459318	0,067432579	0,004255946
191	0,038039494	-0,647047613	-1,767766953	-2,414814566	-2,414814566	-0,647047613	0,707106781	0,965925826	0,097788336	0,044985925	0,075864196	0,016299668	0,029788103
192	0,042530551	-1,25	-2,165063509	-2,5	-2,165063509	-0,2	0,866025404	0,866025404	0,019358278	0,08042575	0,073145053	0,01637519	0,024413109
193	0,069757853	-1,767766953	-2,414814566	-2,414814566	-1,767766953	0,258819045	0,965925826	0,707106781	0,076949855	0,067161192	0,099209523	0,060112201	0,005450873
194	0,072060372	-2,165063509	-2,5	-2,165063509	-1,25	0,5	1	0,5	0,026899026	0,021426367	0,030852332	0,017576406	0,044907253
195	0,050067658	-2,414814566	-2,414814566	-1,767766953	-0,647047613	0,707106781	0,965925826	0,258819045	0,051736145	0,082910992	0,064878608	0,094656852	0,079259572
196	0,068772668	-2,5	-2,165063509	-1,25	-0,2	0,866025404	0,866025404	3,68E-16	0,069942082	0,039615312	0,08510914	0,09214062	0,092365049
197	0,078578802	-2,414814566	-1,767766953	-0,647047613	0,258819045	0,965925826	0,707106781	0,095175759	0,009687417	0,098844666	0,078197386	0,093097832	0,086101764
198	0,078584832	-2,165063509	-1,25	-0,2	0,5	1	0,5	0,005133378	0,056921247	0,030621342	0,034077067	0,092471241	0,090061677
199	0,034402414	-1,767766953	-0,647047613	0,258819045	0,707106781	0,965925826	0,258819045	0,037088505	0,083326631	0,032529971	0,01882953	0,087916754	0,035008663
200	0,064903316	-1,25	-0,2	0,5	0,866025404	0,866025404	3,68E-16	0,024759839	0,00972821	0,033863979	0,005909845	0,03558969	0,044178269
201	0,07930981	-0,647047613	0,258819045	0,707106781	0,965925826	0,707106781	0,016659218	0,045650886	0,016560383	0,055430362	0,045788875	0,079676284	0,068899838
202	0,070564122	-0,2	0,5	0,866025404	1	0,5	0,086591833	0,057654711	0,085555983	0,076728749	0,014335239	0,084262633	0,021874141
203	0,014602428	0,258819045	0,707106781	0,965925826	0,965925826	0,258819045	0,011327102	0,031060178	0,034896456	0,090420106	0,005078372	0,033768517	0,055248664
204	0,042981234	0,5	0,866025404	1	0,866025404	3,68E-16	0,02439935	0,042278652	0,058820025	0,077095071	0,056993102	0,023032163	0,001122125
205	0,027209195	0,707106781	0,965925826	0,965925826	0,707106781	0,00378406	0,065928603	0,027049284	0,072161452	0,024282569	0,018660231	0,020087925	0,090615377
206	0,027959363	0,866025404	1	0,866025404	0,5	0,059852644	0,012721314	0,074237529	0,055765686	0,075360075	0,001890906	0,017585222	0,061323713
207	0,006456761	0,965925826	0,965925826	0,707106781	0,258819045	0,07675391	0,065554246	0,061976081	0,024902047	0,064375487	0,093085173	0,073940758	0,093356568
208	0,061486299	1	0,866025404	0,5	3,68E-16	0,028593531	0,072159624	0,071497929	0,002346741	0,063297563	0,042580313	0,054749845	0,099948549
209	0,037571434	0,965925826	0,707106781	0,258819045	0,053348989	0,037140623	0,089189461	0,066569113	0,034636418	0,023520988	0,098211129	0,023717679	0,046296208
210	0,071912373	0,866025404	0,5	3,68E-16	0,056534811	0,029579685	0,087752799	0,099904426	0,010277908	0,060760597	0,004588646	0,029405196	0,026523979
211	0,041663784	0,707106781	0,258819045	0,090415344	0,025008846	0,019715817	0,062096945	0,045231124	0,022979595	0,027097544	0,079433995	0,056376165	0,008695633
212	0,089347029	0,5	3,68E-16	0,072822045	0,086349601	0,096137974	0,022312015	0,067402887	0,027188072	0,099258765	0,037194041	0,009519676	0,088317715
213	0,094323273	0,258819045	0,057924392	0,099300291	0,079241853	0,058487317	0,085473504	0,033063367	0,037077826	0,06619832	0,077768583	0,065888336	0,014976948
214	0,011211489	3,68E-16	0,022484026	0,078180532	0,071664102	0,047440622	0,038232679	0,017160801	0,094349264	0,083547271	0,003887473	0,047953201	0,090852268
215	0,021262315	0,070774981	0,075096186	0,026190794	0,013876469	0,050661372	0,056925335	0,006842852	0,07357931	0,075605345	0,04216784	0,049930208	0,006981862
216	0,009251997	0,049037677	0,04823006	0,055973956	0,054754817	0,043018618	0,061098085	0,094443431	0,065848485	0,087074351	0,052204233	0,027141916	0,078093443
217	0,063749263	0,033636211	0,0876437	0,045318985	0,000998354	0,081170357	0,045279567	0,018929555	0,077441609	0,082484607	0,005071252	0,088550127	0,00871929
218	0,000933127	0,003279398	0,015605901	0,095215977	0,05537285	0,041042294	0,096201706	0,066994116	0,069216002	0,049518975	0,057374934	0,063814293	0,041438941
219	0,003848903	0,008330663	0,044861093	0,006128847	0,078672363	0,014925669	0,02500373	0,011593489	0,024568456	0,028909548	0,026465585	0,00153233	0,068572822
220	0,085257457	0,001180348	0,045856095	0,052275685	0,05031472	0,002380242	0,03640968	0,031642883	0,016625298	0,095343318	0,011815889	0,094912854	0,011138409
221	0,048316525	0,049947271	0,040602286	0,065397258	0,0903554	0,067815144	0,062746194	0,044659451	0,059505926	0,017117942	0,080774494	0,066690868	0,001618375
222	0,038560812	0,03056582	0,025413971	0,009527596	0,093428685	0,055353902	0,097655825	0,030331898	0,08040727	0,053679043	0,089302674	0,008562552	0,048051031
223	0,043057063	0,087076957	0,041879968	0,096496128	0,031746068	0,004516538	0,01621684	0,034182286	0,069542163	0,091476653	0,084882797	0,041349126	0,060536834
224	0,010893033	0,084862958	0,03575517	0,074433187	0,084041066	0,096028707	0,055330671	0,052825301	0,085589954	0,089479852	0,03012711	0,098350956	0,099881136
225	0,048117339	0,010266361	0,078961764	0,055080155	0,088848311	0,064213526	0,055311046	0,094296438	0,092874215	0,087127701	0,012020592	0,061102878	0,010508973
226	0,094038039	0,047070935	0,012023099	0,082628699	0,032735196	0,018679157	0,05610572	0,020371717	0,093326937	0,064324947	0,034647069	0,05998745	0,089934104
227	0,02769217	0,049655903	0,046476614	0,088624909	0,043996322	0,019482391	0,023667336	0,085366621	0,033834167	0,006404267	0,071537351	0,024909968	0,02659448
228	0,02006027	0,054773451	0,015765264	0,093519188	0,098814196	0,098305554	0,095459678	0,094940291	0,085316794	0,069209155	0,031772075	0,04293212	0,004666185
229	0,032366196	0,051380507	0,01821322	0,029946805	0,095932862	0,074326211	0,065857072	0,079560241	0,013363097	0,015645288	0,006167064	0,085962626	0,074222056
230	0,076717263	0,090724517	0,019458599	0,066466529	0,052738105	0,035786229	0,04535766	0,066282885	0,072107033	0,006457324	0,04405028	0,081416267	0,097268657
231	0,074054929	0,020380982	0,027218587	0,028107484	0,056078946	0,053371011	0,048311485	0,062362097	0,097650362	0,086630498	0,032000692	0,098155859	0,075156921
232	0,002142668	0,075936344	0,037166101	0,089279197	0,043909695	0,056513964	0,04042723	0,039334981	0,052920772	0,088733439	0,077105283	0,027133307	0,009835546
233	0,042622605	0,057013243	0,079579541	0,081988415	0,042654563	0,077264782	0,014544248	0,093873478	0,042128786	0,029376914	0,058331353	0,043895204	0,010007842
234	0,020447947	0,076698862	0,040403735	0,062602442	0,083997731	0,071409537	0,007560119	0,042374554	0,032015888	0,088130231	0,02707055	0,014024519	0,02707773
235	0,055379437	0,073748917	0,011212684	0,058932267	0,077184466	0,022347093	0,013381926	0,048142874	0,036389173	0,055001457	0,017618783	0,053289673	0,06248489
236	0,03878746	0,071558497	0,09733189	0,006374874	0,018543166	0,053966721	0,090424191	0,076314638	0,068419865	0,071925866	0,048530608	0,061457641	0,039289806
237	0,024010571	0,028422595	0,056785099	0,036811514	0,019920185	0,041324326	0,055578954	0,028561233	0,00370551	0,024896354	0,092917722	0,059721918	0,035028418
238	0,06855336	0,072842039	0,061696328	0,061263788	0,067433512	0,007758045	0,044102726	0,007793257	0,060892645	0,007443199	0,094653919	0,005298756	0,040457025
239	0,092880054	0,023051939	0,050359241	0,015907406	0,035627505	0,089875493	0,03255336	0,028341196	0,065871131	0,055539186	0,065462846	0,088884359	0,063585692
240	0,047641659	0,035001199	0,081249525	0,071410117	0,030157182	0,046601977	0,054362433	0,085797409	0,029053067	0,008539309	0,058652584	0,087463547	0,078863948
241	0,094850191	0,094769333	0,063867888	0,027014372	0,078443886	0,091733512	0,016878271	0,069324073	0,03583343	0,025882015	0,059976879	0,037941128	0,095814463
242	0,08165467	0,026093231	0,077244725	0,095484999	0,010879848	0,016968041	0,005328995	0,075722202	0,08635114	0,006509236	0,090904316	0,092024776	0,097190158
243	0,03695409	0,051988485	0,071104888	0,05882011	0,019402102	0,092890115	0,000905608	0,038030986	0,090984961	0,024316559	0,05832271	0,052734424	0,023364771
244	0,006774563	0,043385267	0,010295811	0,07365995	0,064427041	0,030630329	0,007595073	0,035895115	0,074951073	0,029355765	0,070979682	0,033652259	0,046881909
245	0,062188093	0,03357416	0,019055344	0,024319539	0,05108493	0,056078305	0,098202905	0,009922381	0,005402816	0,046479009	0,010466746	0,014997353	0,010588221
246	0,012259022	0,01965592	0,056760807	0,076510024	0,01099896	0,080989542	0,050291033	0,04259492	0,048406631	0,019572641	0,043155122	0,004230649	0,098775798
247	0,013441863	0,034209399	0,095999537	0,014366224	0,024548723	0,04229074	0,098164946	0,052376907	0,070879659	0,052930796	0,011721166	0,070757485	0,03395303
248	0,047583584	0,010543246	0,07100023	0,016844848	0,012102645	0,046516049	0,013121302	0,024961125	0,004948637	0,00927133	0,0719368	0,091655436	0,087026107
249	0,004721874	0,008031163	0,023450783	0,038208858	0,039141349	0,084704743	0,06379806	0,082306178	0,070600664	0,062634354	0,062734522	0,062430078	0,078704753
250	0,090258221	0,017812114	0,067600351	0,093879065	0,017195673	0,022110043	0,079358995	0,068038513	0,079888804	0,00678994	0,07235871	0,057761635	0,019973265
251	0,046046396	0,060906545	0,000866303	0,047721292	0,018782755	0,052507229	0,019742637	0,039961988	0,013999088	0,050622843	0,013519025	0,087638151	0,088195849
252	0,061013834	0,073720993	0,098537398	0,099708487	0,006253117	0,007474678	0,018466459	0,01241215	0,056950746	0,023909908	0,011971847	0,036362175	0,074456852
253	0,035751393	0,032218743	0,003142327	0,024283042	0,045181048	0,077007789	0,016798797	0,018724724	0,007480823	0,050378051	0,043601963	0,079057089	0,088585324
254	0,012727351	0,027671553	0,063509476	0,098616842	0,081936043	0,046782317	0,021835682	0,065035787	0,016864699	0,011432718	0,04744174	0,008639459	0,027977155
255	0,007049664	0,072551616	0,083881213	0,06701742	0,026238711	0,063282016	0,022848266	0,018690881	0,002210338	0,029640947	0,068180004	0,010739098	0,038725974
256	0,038335854	0,073185203	0,057641954	0,046109351	0,044047131	0,081456638	0,027409038	0,051034584	0,088637765	0,092838456	0,007068439	0,048808346	0,045762051
257	0,043521381	0,071637684	0,067016119	0,011449588	0,048439788	0,038444986	0,067172306	0,084569177	0,078160032	0,099803105	0,049806107	0,037574065	0,002992974
258	0,022789067	0,071484952	0,06256569	0,038520002	0,016169761	0,073621482	0,049609656	0,096080018	0,026367848	0,081720869	0,029711533	0,050056045	0,033917985
259	0,065173911	0,047718067	0,084708919	0,064182864	0,090166053	0,007572275	0,004913208	0,007241416	0,099692038	0,053956515	0,062901262	0,07659414	0,002262512
260	0,047545331	0,028171518	0,051768579	0,066721426	0,027986056	0,05060619	0,023217905	0,031654539	0,042026066	0,022477873	0,058651904	0,004226378	0,035518797
261	0,03308887	0,060368654	0,035823698	0,088192617	0,028724258	0,058255898	0,039836585	0,057590858	0,044655627	0,025030849	0,039571418	0,027452284	0,055013431
262	0,062811907	0,047328598	0,074669561	0,006775377	0,050338136	0,008189029	0,067861594	0,078637733	0,066339975	0,057487564	0,073626174	0,088997826	0,081819386
263	0,075617348	0,05979129	0,024453469	0,091044193	0,036917754	0,097567147	0,001993601	0,003554053	0,014076222	0,058862954	0,03510222	0,049991343	0,016477821
264	0,025383395	0,001445218	0,027139554	0,00016298	0,058262003	0,01980076	0,06053121	0,074075962	0,004481738	0,086709544	0,012848067	0,036958415	0,082721264
265	0,075089906	0,04881249	0,014786089	0,015863954	0,045559167	0,080908902	0,034422922	0,018944915	0,08772441	0,040781367	0,04610818	0,073904839	0,045968936
266	0,007499015	0,060075664	0,046391945	0,088866314	0,011720595	0,077003088	0,016316121	0,064734153	0,054304862	0,094663906	0,069150598	0,018896052	0,096660232
267	0,079213835	0,091160958	0,004227892	0,070519825	0,040197537	0,00767039	0,0009174	0,057380224	0,091579804	0,019651245	0,035950198	0,099327467	0,074850489
268	0,017957172	0,006497369	0,070937773	0,079532476	0,075788558	0,086364429	0,050163139	0,085839301	0,092087468	0,053846588	0,093547231	0,012226904	0,079392578
269	0,002898849	0,04428331	0,062491126	0,026129054	0,098531829	0,094567888	0,071091704	0,03013718	0,027670413	0,008492655	0,07024823	0,057912452	0,019071707
270	0,082006167	0,05469053	0,093178851	0,006521622	0,04462745	0,06162809	0,029872867	0,042151007	0,09640887	0,097422199	0,0614906	0,03063411	0,044054682
271	0,029124599	0,05160137	0,085057646	0,064884233	0,030197199	0,075339478	0,058402623	0,042120717	0,091961828	0,005796215	0,097995248	0,086096132	0,094398703
272	0,019601395	0,049933241	0,02122065	0,006997215	0,078489809	0,082229705	0,035341868	0,061501272	0,017331044	0,087630083	0,03592733	0,017383657	0,094988688
273	0,084498797	0,063725971	0,0729108	0,040346427	0,074633185	0,068404056	0,044203079	0,025219071	0,058361054	0,025071606	0,066381532	0,081987772	0,050972928
274	0,047101083	0,033071709	0,060500262	0,015786726	0,013233918	0,065217457	0,077293248	0,045031442	0,079139534	0,045549986	0,016384545	0,059937362	0,084449641
275	0,048809932	0,088972076	0,020118493	0,094314033	0,009462191	0,004889619	0,077255659	0,060688083	0,029487706	0,045885307	0,062359586	0,068220929	0,032302192
276	0,079106706	0,011415932	0,072485714	0,083005409	0,063203259	0,042228211	0,088940817	0,023857844	0,023502293	0,02329824	0,096077728	0,075939005	0,06823337
277	0,023066967	0,065868048	0,011663203	0,010906899	0,065773065	0,041413245	0,091133842	0,093640973	0,07573103	0,038247373	0,016963102	0,016852904	0,035795868
278	0,020725783	0,04588202	0,071142238	0,003070886	0,043493725	0,07528628	0,039683744	0,037991287	0,090881151	0,029785133	0,076741735	0,035954658	0,020053108
279	0,087789406	0,098543888	0,018323569	0,010539692	0,088664731	0,03626572	0,037325296	0,089399358	0,020241258	0,0054358	0,070258283	0,085472726	0,05445991
280	0,058775164	0,075944944	0,007524193	0,02749918	0,021692807	0,040709354	0,025437578	0,038299862	0,029219843	0,052903061	0,06784714	0,042953061	0,037747531
281	0,073636099	0,088530478	0,010667856	0,059284379	0,087445903	0,097459963	0,033091251	0,013100737	0,086921434	0,091858082	0,064561201	0,007689838	0,089079854
282	0,038757243	0,084179184	0,033425252	0,041506692	0,042750432	0,038591155	0,083989399	0,020044253	0,011438042	0,06548549	0,039139211	0,097032505	0,060902641
283	0,047406163	0,055590842	0,043546993	0,070405262	0,058561843	0,047715209	0,011563148	0,002700067	0,00686224	0,077025626	0,023181328	0,06201406	0,086539279
284	0,090583385	0,038319224	0,011695642	0,078850599	0,061126001	0,080061761	0,074651135	0,047640761	0,050772274	0,015283529	0,021103803	0,071653012	0,015714997
285	0,008798107	0,069068281	0,051205878	0,038410562	0,084553548	0,043169977	0,05765728	0,062256362	0,010397292	0,013123106	0,045726625	0,086244455	0,066565182
286	0,051940075	0,078271444	0,002697001	0,02922875	0,034528297	0,008400796	0,001177923	0,014689292	0,044333502	0,084486897	0,023811093	0,012633353	0,053795448
287	0,066878987	0,01172066	0,027870153	0,084631028	0,055740263	0,087105854	0,028610481	0,098704164	0,099106021	0,041737957	0,058843264	0,046345908	0,036687363
288	0,021239948	0,009012938	0,063199721	0,050878169	0,058345257	0,014469718	0,006141541	0,030582941	0,089196884	0,091128374	0,08338793	0,02343315	0,038121106
289	0,036267334	0,091083082	0,070878249	0,098471254	0,056493459	0,040653989	0,019079069	0,062756801	0,032922164	0,043374583	0,085082936	0,066061348	0,047019191
290	0,010935814	0,087469643	0,061673307	0,077983392	0,097466041	0,099611786	0,063559432	0,077027854	0,00551449	0,080089873	0,017892185	0,095090039	0,090628338
291	0,043858338	0,043050189	0,010802779	0,083372503	0,009211222	0,08831586	0,064911673	0,082968037	0,063193607	0,054368032	0,011819591	0,01514304	0,057481895
292	0,005034171	0,066241371	0,052043381	0,055922852	0,000955685	0,018393446	0,06447518	0,068013373	0,030637422	0,085761967	0,036817303	0,057469033	0,057280009
293	0,081820114	0,079513157	0,000385718	0,092728903	0,096368809	0,03194966	0,033417549	0,003329098	0,076292699	0,012785323	0,013878393	0,080585663	0,012749758
294	0,064124029	0,020159829	0,023346151	0,064096387	0,010268052	0,099366085	0,060397619	0,084974164	0,021735469	0,000536069	0,027803465	0,003230811	0,037071915
295	0,034130211	0,08148268	0,026585902	0,096431512	0,01722642	0,002318489	0,094396273	0,067654823	0,084111953	0,087648093	0,049369188	0,078212802	0,044333475
296	0,03555661	0,030512962	0,029950324	0,037343394	0,0880769	0,096160753	0,019950426	0,002234583	0,09806649	0,067031925	0,066585055	0,017271916	0,076612217
297	0,001594547	0,066580166	0,045705463	0,021982011	0,079953429	0,031287738	0,014464582	0,051964518	0,020664807	0,079868993	0,074926074	0,001868717	0,069698283
298	0,083660334	0,057808204	0,050834068	0,021172397	0,09791925	0,003696187	0,031938205	0,026840748	0,090080642	0,013789872	0,028218933	0,052696521	0,062244897
299	0,056969536	0,036638982	0,033344311	0,072856785	0,091109993	0,03729447	0,055918382	0,050442392	0,053270908	0,09843136	0,07716321	0,05346492	0,054193334
300	0,045023911	0,089693821	0,052343191	0,059922664	0,040094024	0,044818864	0,057649891	0,034938724	0,048989216	0,006217755	0,003968743	0,084559717	0,083024414
301	0,087897154	0,019862079	0,051009023	0,000230376	0,052098059	0,095146144	0,049138142	0,054072493	0,080279666	0,03055099	0,013610267	0,077231215	0,063599214
302	0,029127265	0,057891517	0,073986977	0,026711133	0,098294782	0,026793679	0,023614551	0,039572508	0,06787554	0,027109141	0,066682752	0,073951732	0,057239543
303	0,0596626	0,05181101	0,092469074	0,075192806	0,017823329	0,024905329	0,012806493	0,078207344	0,026710709	0,011185264	0,028316859	0,054379995	0,011544497
304	0,097622982	0,009537483	0,031071243	0,001496883	0,09639565	0,045568164	0,085007956	0,065640929	0,014141698	0,090125553	0,026193196	0,00544052	0,066313036
305	0,079785719	0,004189886	0,07416521	0,019072267	0,078077236	0,048780255	0,015603576	0,059915759	0,018381629	0,014007392	0,082071009	0,026364337	0,067082919
306	0,076364422	0,050154059	0,016288749	0,067375248	0,074533094	0,04893273	0,052697588	0,054246545	0,009075516	0,079496137	0,035084772	0,00892785	0,006357821
307	0,033380689	0,084526486	0,000973766	0,002303366	0,060526933	0,03507393	0,043954521	0,031490519	0,029781856	0,054838873	0,021396608	0,065355815	0,069251846
308	0,093419035	0,067878412	0,091441028	0,062132373	0,002896988	0,042267541	0,069790361	0,09423193	0,005781113	0,078258184	0,096381612	0,01912647	0,041222483
309	0,00865351	0,015997709	0,070631815	0,067945789	0,051357348	0,028151104	0,065505165	0,099302485	0,032069144	0,01948204	0,09597538	0,024349021	0,048420282
310	0,005033484	0,004070105	0,017355885	0,075329056	0,081951206	0,017808862	0,093202391	0,074700083	0,079062593	0,001097563	0,058638065	0,05117607	0,019987744
311	0,04727805	0,065697069	0,07208999	0,008772673	0,005537954	0,048947083	0,038116061	0,030271673	0,049000222	0,083421918	0,054029147	0,01631305	0,012655079
312	0,057288898	0,029544568	0,056653123	0,022137559	0,009221535	0,052085977	0,033507682	0,030180439	0,009203757	0,001170491	0,053119555	0,04538841	0,030362301
313	0,029439148	0,077249821	0,092886984	0,055108782	0,082811879	0,093693652	0,065972327	0,034568524	0,0200863	0,032861373	0,055884728	0,007264968	0,064414932
314	0,02836966	0,017463522	0,016586061	0,063690259	0,052133847	0,030677645	0,083857203	0,020303872	0,011001001	0,091761308	0,003045431	0,048361326	0,000742243
315	0,041238725	0,038842961	0,047972648	0,007164734	0,008082535	0,039369334	0,046051294	0,026078665	0,025273733	0,044562718	0,018539464	0,052398714	0,066985836
316	0,06027068	0,000131951	0,034445293	0,03266867	0,07940974	0,083589697	0,080450864	0,09461353	0,008915338	0,09908288	0,059843538	0,084151142	0,099322313
317	0,061852279	0,094148898	0,018141221	0,028862735	0,072057683	0,088846644	0,032209968	0,09229015	0,009747442	0,068186413	0,087943977	0,0021993	0,042437094
318	0,093128532	0,054992549	0,05441213	0,00847873	0,095772949	0,037004783	0,085426399	0,01481013	0,07946351	0,061762946	0,068570001	0,004582968	0,038527864
319	0,077247553	0,058787985	0,023770946	0,009844624	0,072580683	0,039258252	0,087902599	0,002984098	0,052733345	0,073815935	0,03565205	0,070084701	0,025580883
320	0,096069666	0,026595052	0,040719581	0,066375178	0,000474709	0,092625128	0,032877059	0,055706098	0,060407911	0,082641952	0,013937966	0,006824109	0,003191771
321	0,065226437	0,072927013	0,064789075	0,038197578	0,067454725	0,010189143	0,009427562	0,092199248	0,024941798	0,025274402	0,067207769	0,092897737	0,067452423
322	0,080915848	0,036534859	0,072495198	0,025256756	0,027501239	0,084415053	0,079679113	0,023061002	0,06583394	0,020208805	0,046794981	0,009985794	0,092783314
323	0,007250786	0,049672573	0,013480667	0,033842982	0,024694286	0,08891432	0,001088172	0,007315415	0,014285539	0,091807609	0,025829561	0,079513895	0,097601217
324	0,064145099	0,074601844	0,041777442	0,011124621	0,024028431	0,060721507	0,04132648	0,089924967	0,015030869	0,090520902	0,08711114	0,084749965	0,001589113
325	0,038043889	9,11E-05	0,008959887	0,071456815	0,021408291	0,034816186	0,085445028	0,090774314	0,044798563	0,070100556	0,010300791	0,011141185	0,037460329
326	0,022839019	0,031175226	0,091379684	0,002439837	0,034815273	0,062586891	0,068593603	0,079929759	0,019251775	0,053625111	0,010516397	0,02638574	0,058939033
327	0,061303718	0,046168779	0,06118603	0,061258499	0,077028652	0,037537526	0,078541038	0,066796833	0,03759951	0,029466428	0,035773956	0,075253589	0,007625573
328	0,00938865	0,073184742	0,098343071	0,037608307	0,037404412	0,044308217	0,074278652	0,098174889	0,017858681	0,098353645	0,021438788	0,039576504	0,067086183
329	0,027727637	0,014800061	0,024028431	0,029125901	0,023599553	0,012705462	0,062942402	0,021024585	0,085493369	0,075906637	0,046800404	0,067737209	0,004988147
330	0,066076148	0,073783105	0,058950605	0,026001293	0,07166517	0,073488039	0,05589748	0,041137355	0,055860342	0,093490217	0,04080058	0,087549864	0,024686989
331	0,039397427	0,042001199	0,016578007	0,072943535	0,078190834	0,041520579	0,098523432	0,029358319	0,067099245	0,058756062	0,011152392	0,018612799	0,091075585
332	0,007321364	0,01487604	0,093941632	0,032288978	0,096790466	0,031002771	0,076608555	0,091675496	0,071891904	0,054436891	0,085430228	0,092112218	0,067923786
333	0,050484132	0,065475404	0,085063104	0,016037745	0,026089399	0,00066772	0,044568877	0,029335767	0,01171221	0,045122505	0,046840861	0,052610636	0,069001255
334	0,029072848	0,020062061	0,014770662	0,083437106	0,049764265	0,055527859	0,028814154	0,024648886	0,07240201	0,087465299	0,08465323	0,022534182	0,029542817
335	0,026263638	0,098724185	0,070307579	0,07600741	0,086135918	0,095963335	0,053530655	0,090574781	0,072672684	0,076805932	0,054197686	0,046767936	0,060486949
336	0,092471268	0,066032462	0,028556006	0,046932118	0,096752161	0,047712354	0,052734269	0,079576616	0,031189544	0,019221195	0,032772825	0,068389051	0,082774397
337	0,01354371	0,090107698	0,042070793	0,094659618	0,085032591	0,083671724	0,070058157	0,062722487	0,054846035	0,072940366	0,01603948	0,074984413	0,048625449
338	0,02790513	0,00385177	0,022159443	0,000503972	0,075180992	0,009904975	0,012998939	0,0749631	0,043118908	0,000420401	0,040265462	0,006114388	0,01753576
339	0,017318402	0,094072515	0,020312772	0,01140612	0,042875406	0,027962555	0,061188025	0,053641683	0,089747201	0,038202017	0,07245882	0,077629209	0,085988019
340	0,052225282	0,081156425	0,029454815	0,002409363	0,063546667	0,084977261	0,049867172	0,064252971	0,028409745	0,03493319	0,021988481	0,099460493	0,074764619
341	0,073324036	0,018851317	0,098243157	0,004108994	0,00420625	0,075883754	0,013604418	0,056530953	0,074494497	0,0454189	0,069422559	0,073254563	0,012885729
342	0,022285524	0,080926206	0,027457165	0,020641712	0,067472317	0,023792262	0,065648014	0,035225011	0,06019557	0,093792283	0,079962115	0,078528726	0,094572107
343	0,028432798	0,022361447	0,057235755	0,092760213	0,091700029	0,056492891	0,017822894	0,053901498	0,003336479	0,069628507	0,003306807	0,04561187	0,08299659
