Project Name/TEST													
Project Type/Forward-Shot													
Shot Offset/5/meter													
Geophone Interval/5/meter													
Trigger Value/0,25/miliVolt													
Data Count/501													
Record Length/500/microSecond													
Comments/TEST													
Time	Channel-1	Channel-2	Channel-3	Channel-4	Channel-5	Channel-6	Channel-7	Channel-8	Channel-9	Channel-10	Channel-11	Channel-12	Channel-13
173	0,053585909	0,073190441	0,09242137	0,009338654	0,040014977	0,098880522	0,006058208	0,015402306	0,072213974	0,049993325	0,080174004	0,053986746	0,000817895
174	0,004005446	0,091031914	0,064216045	0,019855916	0,071097197	0,09031839	0,062095649	0,040700841	0,095426681	0,01062762	0,036621511	0,034608187	0,063987294
175	0,081981619	0,022617984	0,064459713	0,006612535	0,07303389	0,016017012	0,086861603	0,082384925	0,078605408	0,085000483	0,006167453	0,073133525	0,050302473
176	0,002556108	0,099107324	0,006083203	0,048015943	0,037086442	0,085905615	0,054969243	0,046676671	0,066677971	0,046275967	0,078448135	0,000127829	0,020753968
177	0,073819137	0,001309432	0,03261832	0,0512945	0,054103485	0,034794005	0,008862638	0,04607498	0,051408841	0,027110832	0,069887677	0,061447088	0,032131493
178	0,028187481	0,007738479	0,008863821	0,04237	0,081395666	0,059567263	0,092541224	0,00708368	0,044166341	0,09603599	0,073766946	0,076842434	0,01388728
179	0,082012724	0,04785546	0,080479652	0,084787243	0,012111714	0,025788473	0,07277485	0,070180678	0,03510069	0,03779557	0,092484874	0,047705308	0,043170808
180	0,01972587	0,023283544	0,00977108	0,063077227	0,096171951	0,083588903	0,041729541	0,057637895	0,011187876	0,073516275	0,071550149	0,07452495	0,075142795
181	0,078970522	0,029242485	0,031932517	0,083726245	0,081220381	0,05145376	0,075129148	0,098055917	0,032984317	0,093885931	0,026802036	0,011571561	0,032857268
182	0,085065978	0,005023462	0,037318276	0,028211547	0,076556985	0,015860676	0,05514669	0,044097277	0,075687198	0,001225669	0,031703733	0,023000503	0,02388249
183	0,028787397	0,000530718	0,038866299	0,034938928	0,083961321	0,018328592	0,058563534	0,056352863	0,081560979	0,047202654	0,035572164	0,003859569	0,073508243
184	0,085647048	0,089435466	0,071492036	0,087169975	0,011236761	0,012838158	0,014889991	0,001954639	0,005470283	0,074327717	0,083023879	0,03456352	0,097627116
185	0,01234282	0,039737597	0,044796737	0,074079086	0,067533139	0,091820051	0,025295269	9,06E-05	0,076221005	0,010035114	0,09047161	0,031493651	0,089324806
186	0,065679863	0,037571869	0,006124409	0,043580518	0,096653981	0,057152963	0,088703517	0,090148728	0,063862288	0,096729282	0,079925512	0,066277852	0,020900749
187	0,092296699	0,092643668	0,035900453	0,072058993	0,025974436	0,086232491	0,01978757	0,099531399	0,077696316	0,054857739	0,057528381	0,098608243	0,09490643
188	0,063856144	0,003620458	0,063710207	0,029169156	0,019016188	0,099952668	0,034473042	0,095876354	0,035300182	0,08253519	0,045051799	0,077391519	0,018592177
189	0,013480554	0,031930235	0,00803882	0,020287598	0,064489305	0,047311997	0,054168908	0,0761496	0,070751845	0,083626471	0,062780131	0,001562687	0,062364672
190	0,039353994	0,037458775	0,067027377	0,033516522	0,016235439	0,095463718	0,069451942	0,022239169	0,089166806	0,047964129	0,054453874	0,055704652	0,038161808
191	0,018386107	0,002796648	0,043335302	0,053432077	0,029577118	0,073046742	0,036153188	0,094491909	0,083892003	0,069837979	0,025456858	0,069665264	0,027789765
192	0,074811145	0,024893899	0,070415602	0,020412677	0,060231437	0,034569457	0,095840586	0,087556161	0,036742995	0,013682682	0,076838876	0,090743103	0,0571474
193	0,05764772	0,078666143	0,059953599	0,031347185	0,027154298	0,020042496	0,095672543	0,076013282	0,007525227	0,039789627	0,067731343	0,014000035	0,070812325
194	0,023633086	0,055289057	0,040714449	0,075105052	0,040233484	0,024441091	0,087045359	0,013749451	0,068066468	0,014716327	0,076921864	0,052044293	0,044668909
195	0,058353649	0,082303437	0,027189945	0,010519683	0,01335021	0,057059318	0,05448942	0,096906509	0,02343399	0,089982244	0,013071	0,093630219	0,047583448
196	0,019394382	0,067132177	0,045422399	0,044767397	0,083753987	0,013252022	0,045746663	0,043273289	0,090862073	0,050091562	0,004239307	0,011368806	0,079170458
197	0,077195841	0,082365051	0,059769274	0,076459211	0,029600243	0,097784426	0,096753032	0,069309331	0,011829061	0,068848867	0,016847956	0,048451947	0,072275526
198	0,043912249	0,084997398	0,092788272	0,08153078	0,072766564	0,051193146	0,00510368	0,096827242	0,08665736	0,03731351	0,051020841	0,099428927	0,005308551
199	0,012921691	0,081700592	0,022387463	0,071047252	0,05922206	0,045744301	0,072669442	0,037506181	0,01749313	0,005550238	0,055646358	0,082731699	0,000687004
200	0,034586638	0,085781588	0,048175406	0,01934432	0,088299849	0,060702307	0,00740784	0,065309357	0,005658254	0,014851264	0,059326479	0,090073366	0,082020764
201	0,093852667	0,059975745	0,088087809	0,075025672	0,069294868	0,077542499	0,003144084	0,017446681	0,047199141	0,003166715	0,091300668	0,035278503	0,089926832
202	0,080152369	0,044441077	0,083403636	0,098662697	0,024700885	0,052526094	0,087397131	0,001965689	0,046191834	0,03924532	0,006908431	0,099520189	0,017288738
203	0,018176184	0,02702451	0,016916836	0,036063773	0,069710224	0,048660996	0,017675451	0,061649196	0,033948403	0,087712368	0,08639328	0,086032888	0,045949474
204	0,060148162	0,072690125	0,083458945	0,052135207	0,061097212	0,020219655	0,0827793	0,007578139	0,017758547	0,009778536	0,025287561	0,060233715	0,056138826
205	0,079796928	0,05273218	0,03070682	0,049607126	0,080397716	0,078559534	0,067578377	0,020420275	0,021995648	0,073807202	0,025078193	0,062412268	0,031932152
206	0,074848784	0,031146879	0,039116792	0,021402891	0,00521283	0,020724828	0,078916497	0,05899008	0,088331293	0,087314618	0,031480703	0,038911067	0,037666913
207	0,077249819	0,062569589	0,015210478	0,082366329	0,004009034	0,025070933	0,047344516	0,033676789	0,020446855	0,07915795	0,061639752	0,019710836	0,054787465
208	0,037329953	0,042933829	0,05223235	0,03672514	0,008630921	0,061648253	0,05087701	0,020449208	0,060422011	0,027361183	0,025184462	0,017447259	0,089448061
209	0,052899687	0,058158155	0,026493732	0,04461271	0,091395046	0,091230653	0,088264039	0,029480425	0,050041756	0,078097014	0,011942361	0,001591282	0,003208725
210	0,075612657	0,026055418	0,00940854	0,056633065	0,031979106	0,063712702	0,042948427	0,063861882	0,076591633	0,018639399	0,013635023	0,051390715	0,097313483
211	0,055730759	0,025089799	0,0207041	0,091718603	0,061754581	0,029083722	0,067279639	0,016293838	0,021256345	0,004893947	0,080117548	0,052338241	0,091817098
212	0,027614122	0,042245338	0,008952401	0,077105647	0,048434038	0,061598136	0,014934123	0,02283599	0,011897031	0,012079169	0,003465518	0,083568053	0,02171328
213	0,076096316	0,055159147	0,098807325	0,074773929	0,056646946	0,031086656	0,025814438	0,018698323	0,029400782	0,01126976	0,016196117	0,093995825	0,077960809
214	0,068114573	0,050079034	0,099738164	0,041470839	0,079232605	0,00318041	0,098512895	0,074594248	0,021403951	0,017063602	0,027727446	0,070007545	0,03159572
215	0,017650781	0,033630772	0,088907449	0,030864053	0,048589029	0,079601067	0,079752201	0,008493331	0,020929369	0,088946665	0,091267558	0,021240879	0,078863214
216	0,005911539	0,010491936	0,050547137	0,017983624	0,042481363	0,017416436	0,018792669	0,053124585	0,03166044	0,044276597	0,068582883	0,024973967	0,077270891
217	0,016828856	0,093436728	0,007188725	0,042199749	0,058139623	0,015342778	0,050799683	0,097637817	0,060290373	0,083200961	0,038316678	0,063322158	0,055768193
218	0,088825252	0,084621384	0,031797202	0,001207321	0,096074482	0,084484062	0,090952308	0,064463855	0,065987377	0,055181516	0,095142268	0,027333726	0,014289157
219	0,098622379	0,054633748	0,004163566	0,093022579	0,090846149	0,065513827	0,042571754	0,034827115	0,029841995	0,053820438	0,074561768	0,009671282	0,04321997
220	0,06785583	0,070713953	0,089990211	0,0614785	0,049157276	0,095671592	0,002241367	0,067631372	0,084745194	0,049528279	0,066063778	0,038836717	0,000961888
221	0,088990888	0,061545376	0,078989238	0,005289933	0,004400618	0,051583481	0,034215826	0,030182007	0,037750659	0,051976622	0,013207574	0,036828143	0,033082624
222	0,014835401	0,045622808	0,028713281	0,090018337	0,04418149	0,021347456	0,076129033	0,041190194	0,031120225	0,030295384	0,031460155	0,079321021	0,025780701
223	0,015553898	0,080233052	0,03928411	0,019327433	0,066561125	0,067302994	0,03675213	0,018761429	0,044799247	0,055958739	0,033205306	0,083257023	0,048127087
224	0,048294131	0,010441394	0,054321192	0,03881319	0,031220316	0,05289918	0,091452683	0,054232998	0,040033383	0,011818146	0,097544539	0,048177631	0,085455382
225	0,082573483	0,025346609	0,092987562	0,067330321	0,078064495	0,089468011	0,05843726	0,052134854	0,032192803	0,01796268	0,052089364	0,088714312	0,083091038
226	0,060569595	0,062018323	0,03350294	0,072116629	0,002988044	0,056893561	0,028863421	0,059383112	0,02645538	0,07277604	0,090759177	0,055232952	0,016454805
227	0,024174336	0,070374426	0,04573999	0,084230025	0,005833511	0,066824623	0,001358198	0,075951892	0,009484452	0,048389645	0,008927856	0,013785614	0,094352708
228	0,02771163	0,007483558	0,03270938	0,035107878	0,005129725	0,023939903	0,099147269	0,012919914	0,043592033	0,029944956	0,027994126	0,07659864	0,089136654
229	0,056159266	0,037428352	0,076164931	0,061748053	0,042852917	0,069937869	0,095274171	0,065183024	0,051972429	0,014855691	0,014749833	0,028419397	0,034054475
230	0,07642777	0,047610948	0,076831699	0,087977774	0,011560881	0,023639988	0,037003133	0,078232774	0,005630154	0,034307621	0,029843493	0,092371095	0,067353319
231	0,003947948	0,067902874	0,099941156	0,037826423	0,045101008	0,084195233	0,062277515	0,045207052	0,007441911	0,056070422	0,025050256	0,060468394	0,071255178
232	0,095759934	0,038505903	0,005994971	0,027063468	0,078293947	0,098413316	0,091314793	0,019673943	0,089916332	0,020562766	0,057539612	0,088119266	0,050508118
233	0,048121509	0,028026568	0,084829946	0,043028452	0,011597915	0,057434505	0,084396913	0,075852691	0,009916618	0,022258582	0,002470631	0,000901139	0,012475217
234	0,015235812	0,05303301	0,042433358	0,042898635	0,084352838	0,012214982	0,060356179	0,040700938	0,02761032	0,069279002	0,073695429	0,022169579	0,002488421
235	0,00678949	0,024656583	0,002609603	0,051008743	0,005154038	0,042172054	0,024081346	0,072800318	0,05294828	0,029638705	0,021497638	0,019156911	0,052645055
236	0,08038543	0,086976235	0,000837189	0,007011679	0,048934439	0,01021363	0,027100154	0,001153436	0,044665581	0,057581301	0,094685502	0,02288326	0,048240857
237	0,006597287	0,019670525	0,034685472	0,010943871	0,035563715	0,0065683	0,098356038	0,010089677	0,010150327	0,006334077	0,03228188	0,021163717	0,041651349
238	0,040329738	0,008181228	0,056280383	0,002732207	0,052995367	0,060095592	0,020204284	0,072889915	0,041063586	0,090039457	0,065248047	0,070745865	0,045230192
239	0,032539058	0,008194284	0,048995907	0,039016757	0,0401528	0,071656083	0,040427152	0,072920245	0,062951872	0,081949319	0,01264284	0,065634664	0,086806306
240	0,006585432	0,052324786	0,072738689	0,052031971	0,014928772	0,022326999	0,066044709	0,03661246	0,046171743	0,003998031	0,025173649	0,060358709	0,052591232
241	0,019055699	0,010306706	0,025839078	0,098838642	0,07863264	0,078933282	0,016499083	0,086470722	0,021451932	0,051502776	0,097892627	0,047716624	0,070387085
242	0,070908503	0,005867606	0,039885838	0,009040735	0,003394092	0,011377086	0,024251677	0,011412657	0,084976805	0,088256329	0,010771815	0,072971344	0,079795162
243	0,053789503	0,063810498	0,078959743	0,000809177	0,089171737	0,097884694	0,049368837	0,028310789	0,024596088	0,050676483	0,032100075	0,02573153	0,032224309
244	0,000886286	0,039830604	0,097570712	0,045740137	0,014505861	0,011044524	0,053291328	0,017006316	0,027068932	0,072579623	0,040082445	0,09897435	0,064734988
245	0,02384748	0,083434185	0,078133215	0,053961978	0,04929292	0,050484206	0,084405132	0,049527657	0,068987809	0,031287899	0,010978094	0,008520047	0,098655244
246	0,088939791	0,083325482	0,042911069	0,054558231	0,075334244	0,021651935	0,083394481	0,029696665	0,099333114	0,062394663	0,018169597	0,084080847	0,007617986
247	0,082347898	0,057225432	0,036534025	0,013424995	0,066348709	0,091257982	0,013846168	0,029697561	0,023325804	0,025628735	0,054778935	0,066247275	0,033632926
248	0,087149742	0,077047179	0,09460536	0,003017358	0,035554313	0,050411445	0,022233984	0,078933778	0,03371174	0,049667172	0,075415754	0,008948886	0,00075112
249	0,008898273	0,011385488	0,066851276	0,058543908	0,073920919	0,000168428	0,006356167	0,092125872	0,030475594	0,037703655	0,095547465	0,094804468	0,006093031
250	0,089795041	0,027725146	0,07045504	0,058463778	0,024925667	0,067468423	0,042397068	0,057292814	0,098368709	0,017230585	0,089236835	0,034755245	0,012064987
251	0,068813772	0,056151916	0,093220891	0,032584253	0,075939985	0,025423968	0,062362884	0,049374303	0,099683142	0,057764711	0,002403521	0,07794132	0,06326516
252	0,081124009	0,018606854	0,097867813	0,06267595	0,005735935	0,08033116	0,026129643	0,026620236	0,020370287	0,076006618	0,094364023	0,092309583	0,084989656
253	0,069040839	0,053122852	0,012197737	0,040688408	0,00708317	0,05896038	0,026821492	0,020766473	0,080389698	0,053983389	0,094777592	0,051156324	0,070309279
254	0,002760485	0,038495817	0,078138203	0,063080548	0,055613434	0,09038811	0,04870966	0,016783796	0,049509779	0,087274163	0,010565778	0,014277187	0,049897957
255	0,003934953	0,099161384	0,085664482	0,031699507	0,062434403	0,076598503	0,085915253	0,067275602	0,033749648	0,07568116	0,040606986	0,010259453	0,012333728
256	0,055638598	0,043156001	0,05007306	0,088831435	0,082358095	0,082077933	0,04279244	0,013584121	0,022256768	0,048372116	0,078106423	0,073017766	0,057368205
257	0,086915101	0,044420603	0,023112495	0,066969884	0,015247213	0,017250928	0,086146697	0,083025546	0,037333498	0,09597253	0,021734852	0,014565118	0,059015209
258	0,062213389	0,055709358	0,007266214	0,009303752	0,092926794	0,084134632	0,063229831	0,040727069	0,096588476	0,015446138	0,046715263	0,013912277	0,099593087
259	0,04575512	0,052628073	0,085837968	0,007719642	0,075753173	0,043933107	0,076324503	0,062062706	0,045079262	0,002084222	0,019647921	0,058843104	0,079913934
260	0,061862315	0,099583055	0,077237058	0,050567947	0,043724504	0,074075127	0,079329678	0,065329095	0,089569469	0,081771173	0,04010335	0,043335354	0,023005625
261	0,02068195	0,034715674	0,046302148	0,003104274	0,07484413	0,03083878	0,033619754	0,080560099	0,092982732	0,022850233	0,070569168	0,08123039	0,006242183
262	0,074018136	0,032818868	0,096424179	0,036094251	0,021130569	0,076138673	0,055251188	0,010198763	0,043578154	0,091715288	0,036020078	0,043256463	0,096323683
263	0,005903532	0,048761524	0,058534126	0,0780908	0,003862549	0,084804155	0,020218579	0,032249314	0,080761315	0,005628291	0,097857969	0,028569058	0,077844497
264	0,062209407	0,01236004	0,023226511	0,05053706	0,063143097	0,032172455	0,017752245	0,038810573	0,059696811	0,074638401	0,062490867	0,030517482	0,086472129
265	0,038959246	0,038757657	0,066909974	0,016847206	0,050025423	0,030992208	0,008660998	0,02387662	0,08895748	0,088943401	0,019847703	0,096651045	0,006793594
266	0,078016028	0,065810693	0,022180525	0,065577812	0,054617264	0,072467535	0,031237255	0,087443863	0,089968346	0,055017295	0,016402741	0,080881078	0,093028555
267	0,095636616	0,016540136	0,010939147	0,074673397	0,014626648	0,006416548	0,024555664	0,087844987	0,054651869	0,012508068	0,084998608	0,077518023	0,024948313
268	0,086176828	0,035535211	0,027731171	0,058484926	0,088014773	0,043961818	0,076499911	0,087776109	0,073929329	0,071646523	0,094066456	0,089500489	0,091255131
269	0,073510367	0,039384819	0,089804544	0,024038065	0,040553549	0,040185052	0,00925968	0,063941452	0,006852044	0,017701346	0,027908928	0,075381864	0,038191076
270	0,007301317	0,063969356	0,055326106	0,033458611	0,064184784	0,024966428	0,031867943	0,044093248	0,082353948	0,001562407	0,058369472	0,099164677	0,038772078
271	0,061584356	0,082555532	0,040841811	0,016392483	0,03739708	0,003593069	0,050638536	0,05977818	0,037108621	0,038847714	0,069001583	0,063375884	0,035856676
272	0,026272759	0,011767097	0,05403709	0,001518697	0,0618871	0,095466071	0,066925378	0,009486225	0,09879488	0,054815675	0,056576526	0,002621337	0,017857451
273	0,08386101	0,008365863	0,032977383	0,078285279	0,019270339	0,01008652	0,059493312	0,072837183	0,058192365	0,04609992	0,076884329	0,035750225	0,058324651
274	0,02739067	0,034864949	0,045126055	0,069255359	0,015559064	0,085441169	0,070543792	0,080397318	0,036434735	0,093818148	0,047835786	0,094477871	0,082167086
275	0,013747511	0,03172464	0,018831062	0,038551661	0,005630513	0,089032272	0,015655339	0,048655994	0,035294979	0,09017375	0,041645769	0,011595839	0,078917687
276	0,065826105	0,071538107	0,002346428	0,067616433	0,022891925	0,057901461	0,095041763	0,02625225	0,07400744	0,015587424	0,054927863	0,02873262	0,019858174
277	0,038557577	0,020108543	0,090696738	0,021724951	0,064467465	0,097069799	0,096095647	0,073149124	0,051216742	0,021254313	0,048452834	0,099321454	0,017717129
278	0,074052329	0,084493245	0,022646488	0,042924342	0,009080747	0,056681151	0,001003916	0,04000337	0,017532491	0,09562643	0,016657975	0,075555506	0,018417081
279	0,028153558	0,07156044	0,02357739	0,02848118	0,047657737	0,078721614	0,002744749	0,046299178	0,095733662	0,033449971	0,064052467	0,005304409	0,038549994
280	0,017323208	0,027787158	0,025504301	0,09459031	0,023036712	0,029077952	0,030069373	0,027246805	0,078344227	0,068388532	0,075240877	0,096602072	0,051671516
281	0,02043867	0,019478298	0,039286744	0,042229723	0,093828162	0,024031406	0,060606334	0,028269766	0,047028594	0,061874325	0,059321128	0,085584017	0,028140149
282	0,078594564	0,009869333	0,060199121	0,095056816	0,071475775	0,094171295	0,050779615	0,089810136	0,01929173	0,015814224	0,033070503	0,021897635	0,026842977
283	0,050018005	0,058948627	0,046739451	0,079610188	0,058082134	0,04653279	0,040660999	0,06114793	0,025208859	0,081952798	0,048646894	0,021140229	0,08219799
284	0,018134502	0,084623617	0,06055748	0,044522811	0,072598223	0,044138983	0,011999776	0,086212759	0,093656521	0,051724005	0,003307809	0,029771022	0,067278104
285	0,030423609	0,045445988	0,014497366	0,087217033	0,02496994	0,003781268	0,015865267	0,052151058	0,048213998	0,001679988	0,004645088	0,064860846	0,000505715
286	0,088978599	0,099630291	0,044041352	0,076594771	0,043385032	0,061926029	0,048581054	0,095046387	0,069219695	0,037106866	0,038512279	0,009680924	0,046418075
287	0,088592712	0,016018431	0,063364669	0,082707876	0,042544906	0,095417427	0,075020948	0,036396809	0,053174986	0,031592182	0,02254635	0,05933001	0,047668515
288	0,02162198	0,076002206	0,014526453	0,043183507	0,085978982	0,043925091	0,067728934	0,070824324	0,057698889	0,025815818	0,041974397	0,005448859	0,078405259
289	0,069117209	0,010761224	0,033576962	0,07616039	0,030018236	0,031736613	0,058234577	0,095738256	0,084727299	0,002790624	0,004385723	0,012828435	0,085888345
290	0,062759651	0,069156832	0,097224262	0,026099408	0,028581886	0,08755124	0,057156782	0,02749572	0,096945073	0,087071191	0,012681933	0,006521024	0,094334146
291	0,052398688	0,064425116	0,010435032	0,055812758	0,056142008	0,012955509	0,005715913	0,007382203	0,029494979	0,042103475	0,02533001	0,071814776	0,053280947
292	0,095705535	0,010328981	0,049322987	0,029168378	0,03457282	0,092093247	0,067557487	0,006489629	0,039880984	0,083340769	0,041957352	0,053193468	0,05832027
293	0,02929796	0,009588662	0,055591265	0,077407908	0,056815677	0,008700322	0,025790536	0,094370546	0,063280374	0,04287379	0,023110517	0,077247687	0,06822099
294	0,036362189	0,069110597	0,077715051	0,016108886	0,070844601	0,086667146	0,09037566	0,041856714	0,082773965	0,079322217	0,079143939	0,009741451	0,07615999
295	0,036226064	0,015573756	0,010381687	0,071148429	0,027008533	0,000357694	0,090301249	0,066921293	0,095978498	0,053443397	0,050747407	0,073433977	0,052707608
296	0,094233168	0,077196387	0,079448356	0,065425139	0,095028857	0,003227371	0,036814418	0,098883465	0,077363169	0,089529336	0,009819294	0,060515436	0,061080925
297	0,064063514	0,090347422	0,044624295	0,043251231	0,037455436	0,061168629	0,008574751	0,084458932	0,063658674	0,058327792	0,015430974	0,042923383	0,026680202
298	0,06299825	0,056777422	0,06745011	0,072025926	0,030873815	0,082794368	0,06945489	0,002349953	0,087873006	0,042484654	0,031407705	0,099510573	0,055025578
299	0,007835507	0,018268435	0,043905873	0,066053342	0,069474069	0,050064094	0,095854801	0,042144841	0,024732915	0,007050633	0,059734176	0,090095208	0,050088115
300	0,042395139	0,076346791	0,068366787	0,079049256	0,051747351	0,031216848	0,008321301	0,009067901	0,099608051	0,060954087	0,046495731	0,003792863	0,026640252
301	0,013103551	0,089592856	0,075997002	0,05284991	0,035256051	0,079750598	0,024188758	0,085194181	0,068115094	0,098988733	0,016768689	0,023167943	0,006240493
302	0,014128885	0,003181966	0,096536466	0,062754846	0,080346135	0,048735126	0,035291836	0,030487598	0,029281215	0,032320113	0,075953025	0,096704579	0,057881473
303	0,058556263	0,012217296	0,051524836	0,047456377	0,090235297	0,021502411	0,026208823	0,011834866	0,047394075	0,059102173	0,002124543	0,000711823	0,073774705
304	0,071197068	0,057756325	0,025217796	0,056318804	0,043815599	0,097412466	0,02182298	0,088037552	0,073564571	0,087348992	0,082420913	0,041855358	0,024840267
305	0,018685034	0,053878445	0,013264871	0,038343895	0,019792739	0,071699069	0,086654018	0,069550945	0,031561197	0,054125	0,007850749	0,014755593	0,00220021
306	0,016850356	0,022894811	0,079844158	0,094103894	0,025593628	0,051842449	0,085843586	0,016700484	0,063843242	0,066672884	0,061500833	0,074437274	0,032260733
307	0,087540307	0,044628494	0,03926154	0,035593537	0,073925544	0,057243941	0,033178816	0,018044159	0,085032798	0,050948591	0,036329521	0,003685022	0,099400042
308	0,075163933	0,026317964	0,022729468	0,070404976	0,05351449	0,053429832	0,020992361	0,057810494	0,013192852	0,088443016	0,020085124	0,066141363	0,056416573
309	0,020177388	0,098289107	0,089053529	0,048781527	0,036679059	0,009986269	0,032207218	0,041890143	0,008356517	0,023086695	0,059560443	0,008914022	0,019183989
310	0,092910968	0,072242764	0,051825728	0,082209944	0,001592942	0,040832583	0,085966338	0,0949025	0,008627962	0,098260056	0,07338863	0,09489593	0,019481735
311	0,02761738	0,021107677	0,06156523	0,066590028	0,061726955	0,052628782	0,094779285	0,076662628	0,043131478	0,092172074	0,09799524	0,050638952	0,096528092
312	0,048278566	0,084310869	0,097816535	0,005913044	0,070724198	0,000461797	0,030162155	0,072652466	0,0825534	0,092547693	0,060943558	0,071422159	0,059464375
313	0,035656362	0,064745411	0,079403046	0,018064059	0,050296281	0,079454763	0,090680776	0,081356218	0,033882502	0,092112862	0,042120372	0,051712847	0,018540612
314	0,07010024	0,091112119	0,065892818	0,016199656	0,04986971	0,080504154	0,039889785	0,041074778	0,071645746	0,062654887	0,08371962	0,093295292	0,077512752
315	0,090930711	0,030950105	0,008378968	0,066477355	0,088316017	0,027340033	0,079094583	0,089669464	0,087449766	0,090204244	0,095790904	0,066707002	0,050095705
316	0,006117207	0,07688271	0,034983896	0,031210485	0,063224228	0,068337282	0,044141304	0,075895458	0,034064239	0,062445881	0,02758599	0,083294565	0,086883787
317	0,027132721	0,073673381	0,045631575	0,088808168	0,045223432	0,084894305	0,023884179	0,054217618	0,068802735	0,029109379	0,031992104	0,069193072	0,004909647
318	0,018822328	0,022479834	0,055535434	0,098159484	0,044048691	0,066778872	0,069637635	0,072412218	0,004569089	0,057850137	0,096045482	0,069114019	0,062499726
319	0,067219517	0,037757411	0,001175894	0,054934421	0,050829285	0,048912195	0,032669398	0,064283389	0,028025287	0,037338955	0,028899141	0,06188992	0,092854706
320	0,028297745	0,034127509	0,055018607	0,069793295	0,010255619	0,083198118	0,043372443	0,081452825	0,062264107	0,013361344	0,038614585	0,01158083	0,043809348
321	0,039232348	0,032919379	0,016861938	0,097021218	0,023918296	0,04402254	0,091938493	0,029905426	0,015284782	0,054507095	0,056518168	0,002521416	0,095700447
322	0,058937351	0,045009486	0,061150383	0,072075018	0,0057603	0,012593388	0,056295683	0,006992464	0,005173202	0,07107968	0,056143516	0,0646264	0,046916494
323	0,09890218	0,038010479	0,014595509	0,016444553	0,083988456	0,031322431	0,00292989	0,097223863	0,061202717	0,012527507	0,046742771	0,060697048	0,097951171
324	0,00227791	0,080851834	0,059459883	0,085860516	0,070064033	0,004071274	0,004796683	0,021253313	0,088529438	0,039604546	0,033132159	0,005946721	0,077682785
325	0,064122389	0,083466751	0,064933962	0,032082139	0,00394338	0,012885305	0,095824924	0,078908803	0,064768567	0,082980674	0,054775892	0,032806112	0,075888296
326	0,035633573	0,084622141	0,070687501	0,097464043	0,060078982	0,049074754	0,096792151	0,029803131	0,092064007	0,088917164	0,052838222	0,033064545	0,020586986
327	0,099790743	0,036787167	0,044564691	0,017219228	0,000772653	0,003313774	0,004290898	0,096994768	0,03567086	0,084861428	0,029242751	0,072843324	0,004748432
328	0,042801679	0,094330579	0,030253454	0,019677072	0,07241371	0,094413481	0,049810376	0,094572381	0,074328961	0,088979932	0,009409479	0,031560576	0,071838108
329	0,069220616	0,003403493	0,050873305	0,097206259	0,055329609	0,050214346	0,003203558	0,084903436	0,03015223	0,017034711	0,027870026	0,039834685	0,013086883
330	0,022909338	0,03433325	0,071022675	0,021630886	0,09932146	0,010763558	0,031372059	0,035202564	0,071640566	0,055981528	0,027157675	0,075738951	0,068734921
331	0,062018355	0,09002045	0,026478126	0,062358978	0,090726586	0,070367067	0,051142161	0,040792848	0,081719504	0,052573442	0,05953179	0,075643301	0,082939989
332	0,006095679	0,041718186	0,045705977	0,013076545	0,05815994	0,088180288	0,086314702	0,090429953	0,067642678	0,023089879	0,072985474	0,02113517	0,071258283
333	0,075516764	0,007406465	0,024412359	0,075166659	0,075632941	0,076835117	0,006242682	0,050608278	0,090422981	0,086897948	0,038269781	0,0707442	0,076601233
334	0,056350681	0,014916679	0,005322891	0,036202511	0,049778894	0,053345183	0,080207317	0,058780845	0,075625514	0,071259189	0,057854341	0,089142453	0,087974753
335	0,053926699	0,006948715	0,020136007	0,027920309	0,048053548	0,041018931	0,073790652	0,029291373	0,024143681	0,076020445	0,010252348	0,060830621	0,035199771
336	0,088370739	0,095107628	0,015150562	0,056994262	0,082112675	0,08107303	0,008414622	0,056267114	0,069823024	0,028095511	0,099433739	0,079970962	0,074894928
337	0,046643643	0,071727058	0,064916296	0,030467492	0,024207174	0,014639626	0,037134146	0,046254175	0,014115256	0,098960293	0,079449339	0,069560694	0,027698323
338	0,016957732	0,047833696	0,080910174	0,052008739	0,093174944	0,035961619	0,079550482	0,03730114	0,020646468	0,052225326	0,01791537	0,037090027	0,016544716
339	0,05511654	0,053133625	0,082241077	0,030213723	0,047671516	0,059437521	0,088457604	0,099876752	0,045778891	0,029751292	0,045510971	0,011479625	0,034894657
340	0,0755069	0,066253845	0,073730281	0,042599096	0,035705246	0,034120849	0,006048814	0,045213111	0,097318958	0,023427184	0,093456818	0,02995431	0,0337175
341	0,011185477	0,069189822	0,063644121	0,099654423	0,02391289	0,072661298	0,014948218	0,021300491	0,098852827	0,086672879	0,01094289	0,050185358	0,030283515
342	0,066502317	0,010715984	0,001188143	0,046228477	0,008882147	0,068862541	0,017080541	0,00941216	0,016418372	0,074861352	0,016846979	0,053805131	0,071174622
343	0,098023943	0,067579218	0,027005502	0,085145932	0,069669829	0,035310356	0,081503428	0,05467551	0,075883847	0,080051317	0,013059094	0,026934003	0,039462877
344	0,038266917	0,012365664	0,049542114	0,000105633	0,085201005	0,081152546	0,089390119	0,037149029	0,065550959	0,048966805	0,048184915	0,035059332	0,090576409
