Project Name/TEST													
Project Type/Forward(S)													
Shot Offset/5/meter													
Geophone Interval/5/meter													
Trigger Value/0,25/miliVolt													
Data Count/501													
Record Length/500/microSecond													
Comments/TEST													
Time	Channel-1	Channel-2	Channel-3	Channel-4	Channel-5	Channel-6	Channel-7	Channel-8	Channel-9	Channel-10	Channel-11	Channel-12	Channel-13
172	0,094433851	0,084370887	0,091523561	0,082902071	0,866025404	-1,25	-0,2	0,866025404	0,866025404	0	0,08150444	0,001121636	0,017527742
173	0,054214078	0,092545823	0,097203004	0,01663655	0,707106781	-0,647047613	-0,647047613	0,707106781	0,965925826	0,258819045	0,086703183	0,095124114	0,00371262
174	0,063956375	0,031262187	0,089852561	0,012759114	0,5	-0,2	-1,25	0,5	1	0,5	0	0,092235374	0,064616005
175	0,008779359	0,00920413	0,089606045	0,000299715	0,258819045	0,258819045	-1,767766953	0,258819045	0,965925826	0,707106781	0,258819045	0,059153857	0,08352274
176	0,040220551	0,019696194	0,073666915	0,026240271	3,68E-16	0,5	-2,165063509	-0,2	0,866025404	0,866025404	0,5	0	0,045485811
177	0,019992306	0,038540043	0,06822199	0,065656226	0,099491035	0,707106781	-2,414814566	-0,647047613	0,707106781	0,965925826	0,707106781	0,258819045	0,030150846
178	0,081287481	0,080352256	0,020271606	0,026731206	0,096373004	0,866025404	-2,5	-1,25	0,5	1	0,866025404	0,5	0
179	0,027032951	0,024845071	0,044210447	0,040519696	0,063095377	0,965925826	-2,414814566	-1,767766953	0,258819045	0,965925826	0,965925826	0,707106781	0,258819045
180	0,096280601	0,098035812	0,083380701	0,067894308	0,055410371	1	-2,165063509	-2,165063509	-0,2	0,866025404	1	0,866025404	0,5
181	0,091696086	0,010949746	0,003876049	0,09739811	0,066132436	0,965925826	-1,767766953	-2,414814566	-0,647047613	0,707106781	0,965925826	0,965925826	0,707106781
182	0,005360954	0,0708903	0,017042709	0,073371006	0,091226496	0,866025404	-1,25	-2,5	-1,25	0,5	0,866025404	1	0,866025404
183	0,02294787	0,088187836	0,078325732	0,035896177	0,040032682	0,707106781	-0,647047613	-2,414814566	-1,767766953	0,258819045	0,707106781	0,965925826	0,965925826
184	0,064345036	0,089827073	0,007090049	0,084312071	0,093989407	0,5	-0,2	-2,165063509	-2,165063509	-0,2	0,5	0,866025404	1
185	0,027211384	0,023527495	0,064302945	0,097116726	0,030328837	0,258819045	0,258819045	-1,767766953	-2,414814566	-0,647047613	0,258819045	0,707106781	0,965925826
186	0,079333493	0,061819768	0,096479296	0,066399419	0,069226178	3,68E-16	0,5	-1,25	-2,5	-1,25	-0,2	0,5	0,866025404
187	0,045027124	0,024641055	0,049438245	0,065760182	0,078788997	0,013137622	0,707106781	-0,647047613	-2,414814566	-1,767766953	-0,647047613	0,258819045	0,707106781
188	0,096689061	0,063214399	0,055247326	0,057064174	0,099316979	0,077807587	0,866025404	-0,2	-2,165063509	-2,165063509	-1,25	-0,2	0,5
189	0,069069417	0,001971485	0,094629206	0,05194944	0,058580162	0,099300257	0,965925826	0,258819045	-1,767766953	-2,414814566	-1,767766953	-0,647047613	0,258819045
190	0,036273681	0,04586146	0,031833055	0,020572673	0,043151239	0,098305538	1	0,5	-1,25	-2,5	-2,165063509	-1,25	-0,2
191	0,069679552	0,030707158	0,046190091	0,067566342	0,079430218	0,071618066	0,965925826	0,707106781	-0,647047613	-2,414814566	-2,414814566	-1,767766953	-0,647047613
192	0,024775726	0,041296794	0,012859926	0,037685424	0,012073069	0,058633746	0,866025404	0,866025404	-0,2	-2,165063509	-2,5	-2,165063509	-1,25
193	0,059729777	0,098501205	0,050417806	0,012579938	0,093460384	0,00289291	0,707106781	0,965925826	0,258819045	-1,767766953	-2,414814566	-2,414814566	-1,767766953
194	0,012571222	0,039484377	0,097028978	0,045910235	0,020839704	0,001119783	0,5	1	0,5	-1,25	-2,165063509	-2,5	-2,165063509
195	0,07900856	0,084923157	0,055940164	0,097578609	0,013228688	0,084735939	0,258819045	0,965925826	0,707106781	-0,647047613	-1,767766953	-2,414814566	-2,414814566
196	0,010779092	0,056708827	0,071174275	0,011084221	0,049757436	0,003412959	3,68E-16	0,866025404	0,866025404	-0,2	-1,25	-2,165063509	-2,5
197	0,049645741	0,095748551	0,087873975	0,055573957	0,062030407	0,090219219	0,016468074	0,707106781	0,965925826	0,258819045	-0,647047613	-1,767766953	-2,414814566
198	0,0818697	0,014412923	0,078194934	0,044029112	0,059849494	0,090844357	0,068710141	0,5	1	0,5	-0,2	-1,25	-2,165063509
199	0,088471329	0,019632983	0,015041383	0,043377122	0,03374019	0,015584745	0,083408618	0,258819045	0,965925826	0,707106781	0,258819045	-0,647047613	-1,767766953
200	0,018509512	0,012426236	0,05752633	0,093616112	0,012365738	0,077021491	0,032556411	3,68E-16	0,866025404	0,866025404	0,5	-0,2	-1,25
201	0,051134706	0,000955936	0,061365612	0,047591881	0,042235255	0,09753179	0,077952262	0,037708036	0,707106781	0,965925826	0,707106781	0,258819045	-0,647047613
202	0,02404617	0,045990623	0,058469598	0,017362083	0,014143652	0,009614268	0,082899579	0,075643884	0,5	1	0,866025404	0,5	-0,2
203	0,0350781	0,019035147	0,035821052	0,006834362	0,062599764	0,092559488	0,03510662	0,00504282	0,258819045	0,965925826	0,965925826	0,707106781	0,258819045
204	0,092296399	0,049016872	0,046894116	9,10E-05	0,072910022	0,025920022	0,042700811	0,098491513	3,68E-16	0,866025404	1	0,866025404	0,5
205	0,090189087	0,037458592	0,012367209	0,036684351	0,014322223	0,034130299	0,020641103	0,092689818	0,036851011	0,707106781	0,965925826	0,965925826	0,707106781
206	0,049817056	0,023807767	0,049457885	0,045185574	0,079825834	0,032215662	0,002362988	0,041851464	0,038299905	0,5	0,866025404	1	0,866025404
207	0,039972099	0,048606356	0,017593983	0,029303872	0,006599817	0,059243329	0,056483611	0,046955333	0,045067863	0,258819045	0,707106781	0,965925826	0,965925826
208	0,084810487	0,041652399	0,079123501	0,035073937	0,08424968	0,049450412	0,037658643	0,018720268	0,021245861	3,68E-16	0,5	0,866025404	1
209	0,001430337	0,049493449	0,0014204	0,015887703	0,081835094	0,093995034	0,027906081	0,063654336	0,053675777	0,034586172	0,258819045	0,707106781	0,965925826
210	0,080880272	0,018608817	0,09806098	0,01442262	0,062976218	0,09855092	0,040515895	0,0780599	0,027751976	0,018751456	3,68E-16	0,5	0,866025404
211	0,058734703	0,076058743	0,002115538	0,075068238	0,055908829	0,046195743	0,044070155	0,086879769	0,073931642	0,063913546	0,024890307	0,258819045	0,707106781
212	0,027469349	0,011667457	0,018851659	0,052599514	0,022954997	0,0749901	0,04785648	0,035877226	0,034540194	0,011203071	0,059135067	3,68E-16	0,5
213	0,037857306	0,027510977	0,036701822	0,092338146	0,095513451	0,07192239	0,068876159	0,055626227	0,041764646	0,066936469	0,035344253	0,037060602	0,258819045
214	0,052330452	0,010470836	0,046389589	0,047691623	0,009253539	0,086193986	0,02370216	0,053296433	0,045654792	0,045437792	0,07345893	0,099883787	3,68E-16
215	0,091268891	0,052265704	0,0409504	0,090168102	0,015299774	0,07306354	0,094536805	0,088690411	0,06868351	0,045441491	0,024383564	0,058507118	0,011884798
216	0,089051561	0,098430381	0,090108713	0,084408209	0,071932434	0,00414527	0,044530147	0,007524955	0,015108964	0,06793474	0,060077014	0,0843255	0,033115715
217	0,049621917	0,061703954	0,020707106	0,086052524	0,050225463	0,005050198	0,013947067	0,066052711	0,061579504	0,099809682	0,027428223	0,064142662	0,000421188
218	0,09857827	0,048252547	0,028075446	0,025050521	0,068931986	0,015852795	0,047583765	0,084266919	0,038707241	0,055587465	0,087161398	0,026900427	0,085328323
219	0,009258884	0,069609264	0,037768652	0,063392264	0,037373479	0,024308726	0,081149772	0,047815473	0,062436207	0,035113166	0,093376873	0,032408374	0,077577582
220	0,055058015	0,064917863	0,069279988	0,082916644	0,089009031	0,068022521	0,080633669	0,091891759	0,060612928	0,041282002	0,090108057	0,030044219	0,027183128
221	0,073332946	0,099387801	0,065549461	0,004417988	0,004201548	0,098881947	0,008846445	0,087867092	0,09161644	0,079649168	0,065054459	0,035690388	0,077887469
222	0,053211908	0,02354729	0,03792379	0,087810013	0,046811206	0,099820469	0,008085338	0,07227684	0,082151466	0,022243806	0,058363607	0,020320092	0,075608842
223	0,050244578	0,020543075	0,039788376	0,001594927	0,090799149	0,002738217	0,03542931	0,075723807	0,066839397	0,067419183	0,090572781	0,009500629	0,085050815
224	0,039440889	0,087199569	0,020680188	0,027327963	0,089597596	0,089963546	0,065842031	0,060406564	0,095039645	0,018997083	0,069309879	0,037068807	0,00388121
225	0,076881925	0,026542946	0,084337431	0,072962252	0,090145409	0,072122099	0,075094754	0,035413022	0,024799103	0,043244472	0,095271583	0,081442642	0,027297183
226	0,004314913	0,069744078	0,086094709	0,074278263	0,006307658	0,043302665	0,024451497	0,04565298	0,051714366	0,062914775	0,077628995	0,012060052	0,071167865
227	0,0579924	0,038957353	0,017324964	0,060539922	0,091852899	0,018964399	0,061133594	0,041024113	0,057277812	0,097207057	0,019685579	0,090855334	0,085947227
228	0,075542121	0,072232729	0,029943378	0,049742313	0,037233293	0,086358412	0,037074892	0,03673175	0,043238045	0,051714509	0,058724515	0,069329161	0,085459115
229	0,040444552	0,052891786	0,087396566	0,069405385	0,048955853	0,047918479	0,030670609	0,040267901	0,004931409	0,02375485	0,00068684	0,007290542	0,068366322
230	0,027866789	0,003044196	0,051610731	0,096091775	0,026580827	0,056631501	0,091187718	0,01496087	0,039542718	0,009772278	0,058832631	0,012569997	0,088844016
231	0,025199366	0,062429284	0,072967203	0,020803015	0,032359281	0,077870178	0,038073635	0,007614419	0,028410122	0,05314883	0,088697297	0,050906155	0,098093961
232	0,023303428	0,031819438	0,002315466	0,082882438	0,056815812	0,084927597	0,042959673	0,073897059	0,013307626	0,020351866	0,073804891	0,089457279	0,02421871
233	0,03166906	0,012277128	0,081737169	0,085473133	0,052415898	0,056225147	0,07635584	0,080988209	0,029849867	0,047364729	0,063812573	0,095720846	0,041472003
234	0,056768848	0,065490955	0,04179572	0,013287506	0,027993583	0,061234343	0,039932454	0,043418705	0,00816606	0,036491652	0,033573381	0,020352724	0,034072417
235	0,063299503	0,040419232	0,050646357	0,007343928	0,014172905	0,011659126	0,021894097	0,053145062	0,07644688	0,092987491	0,091179185	0,077559798	0,002355778
236	0,084924664	0,026959906	0,08214986	0,019228088	0,033931509	0,092749764	0,076834891	0,07280967	0,072157158	0,005043355	0,002759999	0,050256296	0,069472323
237	0,022668427	0,046697871	0,045599437	0,00566998	0,035406176	0,029639162	0,012016667	0,047605817	0,032217104	0,091229281	0,097570273	0,009739264	0,043926875
238	0,037683149	0,060982204	0,050260206	0,085081319	0,068548073	0,021737754	0,084252827	0,019781293	0,050528527	0,030373902	0,032158552	0,094792522	0,089512972
239	0,081225414	0,06027284	0,081964158	0,087584843	0,081822013	0,082976076	0,092384313	0,038377474	0,031293986	0,025447611	0,049673925	0,097458799	0,007563895
240	0,057649133	0,054324253	0,073532799	0,023142324	0,006173741	0,000513459	0,021450806	0,006593899	0,094048718	0,040894895	0,066439243	0,027114279	0,066770667
241	0,089439721	0,031335097	0,037752828	0,094295731	0,03156779	0,027152407	0,061814365	0,044954666	0,0895599	0,079737902	0,078104326	0,078419985	0,07969887
242	0,069267218	0,036686655	0,005718194	0,007877021	0,055536401	0,091792891	0,078273436	0,008247479	0,044321359	0,090665994	0,067249648	0,011395814	0,075454736
243	0,012158122	0,06412519	0,019614569	0,07797694	0,078934011	0,034610057	0,003711411	0,045738052	0,01667543	0,033393824	0,052314541	0,030489073	0,098425736
244	0,027292348	0,017630758	0,041861776	0,011904211	0,074622266	0,024391869	0,001372018	0,045942233	0,091138725	0,026608214	0,036613341	0,013828159	0,084146468
245	0,002338317	0,097435903	0,06639177	0,068195691	0,037600979	0,095421491	0,09593107	0,082749328	0,056510997	0,050573064	0,053058055	0,000129322	0,014038721
246	0,02227433	0,071239496	0,018871648	0,012820037	0,046520804	0,066071409	0,03524257	0,068952576	8,95E-05	0,045035279	0,074021214	0,072570337	0,077830169
247	0,092661725	0,091994259	0,056142972	0,004999438	0,032215474	0,078058872	0,095192462	0,095251245	0,008621113	0,072336596	0,092964913	0,00877717	0,010298958
248	0,068595863	0,067054535	0,022611945	0,036730843	0,086558988	0,075475245	0,04919594	0,069999571	0,079343646	0,086724442	0,075236726	0,068543246	0,072779753
249	0,069278353	0,092166354	0,020483051	0,066987423	0,055875021	0,023216739	0,0911449	0,035040495	0,067884523	0,096993345	0,008264348	0,016946088	0,012016444
250	0,054108608	0,054151255	0,05703063	0,028088074	0,039719712	0,078352077	0,05523339	0,075926642	0,059413397	0,016636764	0,078336519	0,022240097	0,081999476
251	0,043590293	0,034547895	0,006598583	0,030097298	0,052656863	0,077089713	0,068017328	0,04918381	0,054422652	0,031977527	0,043367318	0,019373563	0,080046521
252	0,013269132	0,008384598	0,028593026	0,097745993	0,081918299	0,008309697	0,063323825	0,010216544	0,00641792	0,041885822	0,007469738	0,074804018	0,092646891
253	0,063813772	0,099496158	0,050479706	0,062318083	0,031072839	0,098199874	0,053386521	0,098254669	0,033435596	0,092197006	0,089148741	0,058747339	0,067431649
254	0,088550521	0,026417813	0,065444203	0,064200724	0,006649731	0,00552187	0,055070823	0,030588209	0,068343461	0,006441745	0,057839905	0,02596034	0,011542244
255	0,050046215	0,079538849	0,009825379	0,009489688	0,024903917	0,091772631	0,005676332	0,04599499	0,009750149	0,024780928	0,036681867	0,057799362	0,00194857
256	0,099981276	0,046324225	0,050273815	0,08373715	0,036465832	0,006677614	0,099081138	0,098647247	0,088318323	0,051303965	0,02516935	0,046434136	0,021446561
257	0,023617797	0,029587415	0,081132098	0,005218568	0,068373356	0,093584089	0,098125422	0,029470002	0,070054833	0,056927959	0,007503262	0,040536232	0,093043128
258	0,03908648	0,001410421	0,033388755	0,097530887	0,056962213	0,034100984	0,059456105	0,046332444	0,014800928	0,041137424	0,067610827	0,041921839	0,050590873
259	0,07414548	0,023080303	0,038748592	0,058462246	0,042586975	0,046146462	0,064640043	0,073219516	0,079496391	0,087346433	0,085703145	0,072463473	0,06949628
260	0,076358408	0,058225465	0,047196389	0,067714913	0,044435808	0,0323678	0,099123316	0,055121975	0,071247912	0,090790887	0,054025345	0,038180955	0,041563256
261	0,025744255	0,031483017	0,086809253	0,012052887	0,065702826	0,062118069	0,087562186	0,056691349	0,091776959	0,097417689	0,097165072	0,023163583	0,006807882
262	0,098781769	0,067833439	0,034867911	0,036038619	0,089005547	0,064133126	0,097287026	0,001744226	0,050640102	0,065694856	0,084769043	0,049515047	0,008457113
263	0,022319373	0,088763646	0,076228328	0,087612066	0,069892988	0,031410021	0,024341933	0,040355551	0,011011959	0,022103745	0,077734392	0,054969387	0,036320975
264	0,070123238	0,045928499	0,042867765	0,019466615	0,044860192	0,009225138	0,087410246	0,092095914	0,066335823	0,017873489	0,041127907	0,096902159	0,03738691
265	0,077015242	0,031942653	0,062658461	0,01666973	0,061682939	0,022127145	0,086386886	0,050195437	0,063741785	0,019348312	0,025613059	0,032627912	0,080130859
266	0,065203983	0,046592438	0,069585354	0,085215065	0,086161494	0,010779745	0,07958057	0,024977848	0,039915309	0,087531915	0,0781077	0,028759653	0,037883565
267	0,046332396	0,033616176	0,012081543	0,014429977	0,090015012	0,08844587	0,031846839	0,091578426	0,077165076	0,030020269	0,001131883	0,038155333	0,016840562
268	0,010092761	0,022705646	0,006521941	0,011293313	0,016862781	0,000203016	0,056156112	7,89E-05	0,002601072	0,057467546	0,02796371	0,042237437	0,098308937
269	0,045556209	0,068392914	0,046966223	0,023557597	0,033206425	0,093539928	0,039309469	0,088558936	0,085013576	0,017082652	0,092743296	0,051601506	0,025908385
270	0,096613363	0,043639166	0,020042837	0,067409582	0,012492065	0,080197124	0,043133407	0,071804583	0,07915383	0,008923025	0,059220984	0,077938029	0,020869967
271	0,078826682	0,019871452	0,031763582	0,056038755	0,003358295	0,056849975	0,01444642	0,081701529	0,008702775	0,074019919	0,04002587	0,089526212	0,097652624
272	0,036736256	0,070432543	0,059568322	0,014971006	0,043238881	0,066850558	0,016462602	0,014969154	0,093230628	0,013968112	0,063993609	0,058492445	0,08229789
273	0,088819838	0,098010241	0,018352025	0,070154775	0,063888317	0,039177785	0,096634985	0,015788364	0,034739573	0,076216663	0,005285108	0,033388948	0,066734403
274	0,084101453	0,002297909	0,010222997	0,057137055	0,008191541	0,007983514	0,08463585	0,027926007	0,077411871	0,071538001	0,066878064	0,028375159	0,005437674
275	0,002946176	0,021950545	0,020611682	0,016205488	0,059372137	0,017003542	0,091706732	0,080571369	0,077753589	0,04763134	0,076006468	0,037519353	0,054329228
276	0,010675704	0,060367561	0,024055316	0,00273528	0,071713857	0,014927981	0,059304112	0,007991228	0,051223237	0,077959808	0,046540328	0,021568353	0,098058125
277	0,059021493	0,023034146	0,057474124	0,097819851	0,007985858	0,039703138	0,096612764	0,026833347	0,000791932	0,021198419	0,040050592	0,044171654	0,068002438
278	0,066773571	0,002459807	0,017267037	0,084358448	0,038909825	0,076766834	0,053889463	0,031896131	0,031448196	0,029145369	0,08028705	0,013972219	0,047643803
279	0,001517853	0,081726239	0,08849567	0,019495592	0,089699412	0,097529857	0,087902308	0,063839258	0,02358784	0,098113571	0,051483439	0,087416135	0,050062171
280	0,069658305	0,029403643	0,004296271	0,033019787	0,018740096	0,028966035	0,046759603	0,039352726	0,013445885	0,090356439	0,050723579	0,057424982	0,042821375
281	0,018819394	0,043009595	0,033702094	0,072398701	0,02639907	0,036402358	0,029992569	0,084406918	0,082134497	0,00533188	0,057862063	0,042943035	0,061758107
282	0,031763198	0,078188039	0,08738169	0,026306727	0,064595576	0,07601916	0,043514892	0,084007094	0,016259104	0,028990177	0,023155429	0,043631505	0,068691443
283	0,040359453	0,024786643	0,083189444	0,009000241	0,08549389	0,092455394	0,097046923	0,093936154	0,030103988	0,099753369	0,007630953	0,081794139	0,091922588
284	0,013845614	0,009302792	0,02868574	0,049203199	0,05411859	0,022814464	0,068505665	0,029925046	0,003180918	0,005452738	0,095535585	0,037723314	0,043142173
285	0,074323905	0,059494035	0,01672018	0,024998281	0,004015935	0,070643532	0,0385925	0,008142625	0,001562101	0,09682219	0,046559562	0,097654511	0,04565612
286	0,062528604	0,039842316	0,066620911	0,04828906	0,088943125	0,068218286	0,094755263	0,057427725	0,041029201	0,082867402	0,092451036	0,054996006	0,044005895
287	0,009606243	0,018371085	0,062142758	0,08924906	0,020823338	0,080308518	0,038625317	0,059966109	0,041216999	0,082466536	0,051384509	0,031964681	0,03975967
288	0,09937245	0,060484398	0,003043412	0,069381159	0,066312563	0,086882471	0,005068243	0,043092495	0,066118944	0,055273342	0,006221259	0,016090149	0,000604849
289	0,073738286	0,066631265	0,026615774	0,083203925	0,090237344	0,011842247	0,043611345	0,073826114	0,071856089	0,067514472	0,007182769	0,035662543	0,067762669
290	0,012428108	0,001165528	0,053014736	0,097261342	0,071232933	0,040786707	0,089227306	0,082380965	0,041708472	0,025005636	0,022694953	0,093054777	0,034108967
291	0,095571719	0,091477445	0,018185273	0,052206673	0,05883158	0,041931181	0,073946424	0,082746473	0,057671382	0,060342787	0,064944547	0,046692972	0,032410694
292	0,000610546	0,002176653	0,018534441	0,032826407	0,044252308	0,058615808	0,058878285	0,071232218	0,051743053	0,051117052	0,031538936	0,059906508	0,021706107
293	0,029461143	0,087735784	0,059017131	0,013156833	0,075746801	0,033866291	0,008753951	0,015566309	0,00849659	0,076258308	0,061475703	0,08615921	0,09454982
294	0,075611198	0,064103108	0,043689338	0,084580896	0,03518154	0,003337699	0,095957794	0,052562876	0,032142405	0,084817295	0,081606708	0,032943299	0,029452859
295	0,021630841	0,085069197	0,09991868	0,014531623	0,070670608	0,017843843	0,088488941	0,020796028	0,099585919	0,047288744	0,020338223	0,052246348	0,041764359
296	0,04577633	0,000518248	0,069094888	0,080808659	0,099379032	0,049416507	0,006217657	0,044237204	0,09070035	0,096138891	0,091444181	0,036176939	0,004745224
297	0,069557239	0,053112075	0,053023113	0,036450439	0,07798076	0,085461024	0,034025003	0,087982969	0,08375107	0,049006673	0,084666661	0,035351439	0,018070805
298	0,010679315	0,042974547	0,001899113	0,023720391	0,047382355	0,085868757	0,062730777	0,082299166	0,005129511	0,069118004	0,095258176	0,062584362	0,08988075
299	0,027612627	0,029961833	0,046983688	0,081422002	0,055737881	0,097048865	0,017785666	0,070866277	0,066878483	0,005051349	0,061003367	0,080098186	0,065396141
300	0,058267306	0,082930164	0,076085823	0,03975648	0,04748016	0,023778903	0,006536178	0,068937222	0,098951701	0,086961181	0,077933398	0,069573	0,084467933
301	0,080862615	0,073378807	0,062961677	0,079961616	0,000932697	0,029381869	0,00187554	0,058544618	0,085742513	0,045763197	0,074049434	0,061743844	0,073838299
302	0,03665372	0,05642293	0,082347754	0,009577002	0,004733846	0,019927188	0,003861427	0,095385657	0,057017195	0,055523628	0,06060072	0,055660133	0,039001399
303	0,041018515	0,055856874	0,013241472	0,002744677	0,053144015	0,095901056	0,083160689	0,017701768	0,066629592	0,050996038	0,061458155	0,001492089	0,080693308
304	0,09318285	0,030264799	0,052807975	0,084638118	0,073630982	0,054475292	0,064693561	0,09886305	0,03382251	0,066006286	0,075187647	0,072722949	0,081032948
305	0,044051336	0,0790651	0,015388193	0,089190507	0,038595522	0,069332059	0,070993408	0,043936433	0,062889483	0,049097756	0,030867388	0,073692117	0,048217002
306	0,069196815	0,013472875	0,040765861	0,039375874	0,056296275	0,058875954	0,054103758	0,074899788	0,016339997	0,050534146	0,028751444	0,005152237	0,050299581
307	0,017404302	0,099857352	0,006027883	0,004425747	0,081580423	0,037581492	0,047576427	0,078277119	0,049530498	0,036192408	0,076985983	0,006670117	0,067549443
308	0,017576893	0,094971754	0,039033225	0,063704149	0,074066372	0,021300012	0,020927391	0,049100385	0,081912233	0,088488787	0,068606461	0,084625452	0,021171854
309	0,013654536	0,013424237	0,012945032	0,080033651	0,01583807	0,046222244	0,098618711	0,013148782	0,0552805	0,058639907	0,045627122	0,051131746	0,026797978
310	0,079847774	0,090772214	0,011088715	0,012012795	0,088068362	0,089480425	0,032524325	0,00994623	0,088441199	0,009693029	0,065976591	0,007174229	0,070992889
311	0,02616054	0,011546833	0,082679	0,097409589	0,006247251	0,051059906	0,089167367	0,030247133	0,00362195	0,088154787	0,094952222	0,066081488	0,024113504
312	0,063515651	0,058947623	0,02630773	0,01862726	0,04394186	0,0796594	0,093543959	0,047203968	0,004183056	0,020601298	0,071114351	0,042129091	0,034908836
313	0,038200809	0,078210823	0,082339923	0,030698493	0,033701914	0,082841932	0,048957308	0,07779948	0,021005922	0,065135543	0,075253338	0,077100229	0,059066003
314	0,037728976	0,076266158	0,070431866	0,025475423	0,063198427	0,057305824	0,087544081	0,052293661	0,028209701	0,090595853	0,086247435	0,035047546	0,091776341
315	0,093307038	0,01233817	0,069924387	0,093088996	0,092651548	0,031321013	0,011232437	0,056529315	0,08934854	0,010970958	0,024823721	0,006323781	0,075871376
316	0,036728916	0,081106498	0,059410504	0,032549508	0,097199302	0,080018959	0,079306117	0,074287909	0,094095424	0,060944471	0,057841453	0,04167476	0,046759122
317	0,082717224	0,076038934	0,047971164	0,017052762	0,070884143	0,032735845	0,005667032	0,082117098	0,064109021	0,003338103	0,090696511	0,01341167	0,05340606
318	0,091346852	0,063744226	0,011407492	0,034005591	0,08136663	0,045530484	0,078749459	0,032412002	0,099214768	0,008908332	0,090914719	0,019377375	0,049762038
319	0,032808953	0,005395233	0,029147151	0,070085878	0,058591289	0,04555501	0,023649986	0,029349592	0,016260956	0,007379755	0,06708952	0,013309658	0,074768441
320	0,098107567	0,056369499	0,007019998	0,093565902	0,092212322	0,019180022	0,052014129	0,011647947	0,081952855	0,039421846	0,045185886	0,082403531	0,01688791
321	0,045005336	0,011123483	0,079732059	0,072110286	0,046685991	0,075015622	0,007948388	0,034590195	0,025478048	0,019238769	0,047236288	0,046093826	0,098332843
322	0,039558677	0,078088858	0,072650668	0,041574945	0,048637851	0,007302787	0,050183804	0,078811609	0,019325386	0,079000311	0,022480992	0,086491347	0,084925486
323	0,049143723	0,013428182	0,023244239	0,007110316	0,051240499	0,070137257	0,089966479	0,044845708	0,055862156	0,08828431	0,040106902	0,05473894	0,047762168
324	0,016314024	0,04928612	0,016280068	0,078897921	0,044116906	0,011175322	0,038487536	0,066098333	0,096751429	0,066548311	0,063803954	0,089005336	0,069199484
325	0,056047132	0,067893433	0,085186078	0,090727116	0,01889258	0,006716831	0,098653228	0,048483144	0,056292612	0,01611043	0,040872318	0,0821371	0,023195242
326	0,045458995	0,07412299	0,089824894	0,082939842	0,056549471	0,02708681	0,092074539	0,077918212	0,022449391	0,097994104	0,001715849	0,044439805	0,077140515
327	0,005560137	0,084978848	0,055578484	0,068337215	0,015619862	0,036361289	0,022083969	0,027185399	0,066724754	0,083753811	0,013500305	0,021176401	0,048535462
328	0,094628284	0,02743718	0,054252859	0,068515339	0,057700122	0,049578413	0,055993709	0,015198871	0,085410199	0,092859948	0,02553542	0,030070021	0,018225535
329	0,097695155	0,076937577	0,007697086	0,035277187	0,079384163	0,042098164	0,011155762	0,032202559	0,047621451	0,065772308	0,066369341	0,056620026	0,028442432
330	0,007507381	0,049878647	0,085829405	0,072132562	0,09352444	0,053231789	0,085218164	0,065732328	0,071316204	0,061958924	0,005016499	0,0270089	0,029384935
331	0,06984504	0,063567442	0,052018721	0,052004008	0,018310337	0,057490015	0,095187885	0,060690528	0,097588011	0,079690306	0,014612931	0,016499282	0,028175567
332	0,029173813	0,016925688	0,018583323	0,077724327	0,006323781	0,080088332	0,013945742	0,078513118	0,083493889	0,011821686	0,096004006	0,080475311	0,073449478
333	0,074318257	0,080556657	0,034972476	0,040299305	0,039952314	0,067231956	0,018589301	0,032917134	0,097845522	0,009965124	0,053075239	0,037369603	0,076718292
334	0,045690461	0,069861369	0,036403133	0,04340014	0,077261704	0,049787253	0,066732037	0,033936324	0,069589716	0,070194985	0,03567654	0,006835347	0,049091042
335	0,072754517	0,016397222	0,087957262	0,012722071	0,063915395	0,061525581	0,059767354	0,073086883	0,066199501	0,060836962	0,078682395	0,067362989	0,027634666
336	0,076513286	0,073234605	0,033456559	0,012792045	0,04600053	0,023906537	0,016323526	0,055128776	0,052542723	0,000387606	0,053206782	0,040472425	0,051345139
337	0,039314452	0,056736918	0,099532625	0,002720315	0,017933014	0,069239426	0,079283136	0,031754087	0,084595834	0,063107249	0,050993117	0,062761125	0,062813153
338	0,032500305	0,048245895	0,052207295	0,063604829	0,079070837	0,062367585	0,063277347	0,069489016	0,03524581	0,085113891	0,016513392	0,00850583	0,084179572
339	0,027738101	0,051067792	0,085757768	0,067034098	0,062118067	0,054121677	0,013529773	0,073266031	0,008975359	0,024450895	0,093602478	0,07747954	0,041368802
340	0,076544521	0,007897605	0,026440089	0,022583275	0,009363394	0,023927217	0,075314245	0,09433271	0,011766119	0,051177732	0,040066335	0,045068341	0,08144799
341	0,088743013	0,026742132	0,043440605	0,085263674	0,003196135	0,093883204	0,075448415	0,042777952	0,031103254	0,043007542	0,033776193	0,075837662	0,021387289
342	0,028534641	0,088260578	0,022276056	0,0128155	0,037393268	0,003853077	0,088675531	0,027255195	0,094431776	0,005580024	0,001615773	0,052874483	0,078250513
343	0,002617528	0,092919878	0,084685898	0,028628653	0,042398942	0,042384091	0,012590062	0,048179824	0,030997803	0,090159811	0,072188346	0,020164456	0,080157999
344	0,021910349	0,075976279	0,042359072	0,081482587	0,018638722	0,022536565	0,074068759	0,078654204	0,095701887	0,04795167	0,038468178	0,052917004	0,00110863
